,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Hypokinesia,isPartial,state,symptom
2010-11-01,16,False,ME,Hiccup
2010-12-01,16,False,ME,Hiccup
2011-01-01,19,False,ME,Hiccup
2011-02-01,10,False,ME,Hiccup
2011-03-01,9,False,ME,Hiccup
2011-04-01,14,False,ME,Hiccup
2011-05-01,9,False,ME,Hiccup
2011-06-01,0,False,ME,Hiccup
2011-07-01,20,False,ME,Hiccup
2011-08-01,9,False,ME,Hiccup
2011-09-01,0,False,ME,Hiccup
2011-10-01,22,False,ME,Hiccup
2011-11-01,9,False,ME,Hiccup
2011-12-01,13,False,ME,Hiccup
2012-01-01,8,False,ME,Hiccup
2012-02-01,12,False,ME,Hiccup
2012-03-01,16,False,ME,Hiccup
2012-04-01,8,False,ME,Hiccup
2012-05-01,8,False,ME,Hiccup
2012-06-01,0,False,ME,Hiccup
2012-07-01,16,False,ME,Hiccup
2012-08-01,8,False,ME,Hiccup
2012-09-01,15,False,ME,Hiccup
2012-10-01,7,False,ME,Hiccup
2012-11-01,0,False,ME,Hiccup
2012-12-01,8,False,ME,Hiccup
2013-01-01,16,False,ME,Hiccup
2013-02-01,11,False,ME,Hiccup
2013-03-01,13,False,ME,Hiccup
2013-04-01,26,False,ME,Hiccup
2013-05-01,16,False,ME,Hiccup
2013-06-01,22,False,ME,Hiccup
2013-07-01,20,False,ME,Hiccup
2013-08-01,20,False,ME,Hiccup
2013-09-01,24,False,ME,Hiccup
2013-10-01,18,False,ME,Hiccup
2013-11-01,16,False,ME,Hiccup
2013-12-01,12,False,ME,Hiccup
2014-01-01,12,False,ME,Hiccup
2014-02-01,19,False,ME,Hiccup
2014-03-01,20,False,ME,Hiccup
2014-04-01,15,False,ME,Hiccup
2014-05-01,13,False,ME,Hiccup
2014-06-01,42,False,ME,Hiccup
2014-07-01,21,False,ME,Hiccup
2014-08-01,14,False,ME,Hiccup
2014-09-01,14,False,ME,Hiccup
2014-10-01,16,False,ME,Hiccup
2014-11-01,14,False,ME,Hiccup
2014-12-01,27,False,ME,Hiccup
2015-01-01,9,False,ME,Hiccup
2015-02-01,18,False,ME,Hiccup
2015-03-01,16,False,ME,Hiccup
2015-04-01,17,False,ME,Hiccup
2015-05-01,17,False,ME,Hiccup
2015-06-01,24,False,ME,Hiccup
2015-07-01,22,False,ME,Hiccup
2015-08-01,9,False,ME,Hiccup
2015-09-01,12,False,ME,Hiccup
2015-10-01,17,False,ME,Hiccup
2015-11-01,6,False,ME,Hiccup
2015-12-01,12,False,ME,Hiccup
2016-01-01,8,False,ME,Hiccup
2016-02-01,19,False,ME,Hiccup
2016-03-01,18,False,ME,Hiccup
2016-04-01,19,False,ME,Hiccup
2016-05-01,18,False,ME,Hiccup
2016-06-01,11,False,ME,Hiccup
2016-07-01,21,False,ME,Hiccup
2016-08-01,21,False,ME,Hiccup
2016-09-01,13,False,ME,Hiccup
2016-10-01,19,False,ME,Hiccup
2016-11-01,22,False,ME,Hiccup
2016-12-01,10,False,ME,Hiccup
2017-01-01,7,False,ME,Hiccup
2017-02-01,23,False,ME,Hiccup
2017-03-01,20,False,ME,Hiccup
2017-04-01,10,False,ME,Hiccup
2017-05-01,19,False,ME,Hiccup
2017-06-01,20,False,ME,Hiccup
2017-07-01,12,False,ME,Hiccup
2017-08-01,14,False,ME,Hiccup
2017-09-01,14,False,ME,Hiccup
2017-10-01,11,False,ME,Hiccup
2017-11-01,14,False,ME,Hiccup
2017-12-01,23,False,ME,Hiccup
2018-01-01,15,False,ME,Hiccup
2018-02-01,14,False,ME,Hiccup
2018-03-01,6,False,ME,Hiccup
2018-04-01,13,False,ME,Hiccup
2018-05-01,13,False,ME,Hiccup
2018-06-01,22,False,ME,Hiccup
2018-07-01,17,False,ME,Hiccup
2018-08-01,13,False,ME,Hiccup
2018-09-01,22,True,ME,Hiccup
date,Hiccup,isPartial,state,symptom
2004-01-01,0,False,MD,Hiccup
2004-02-01,0,False,MD,Hiccup
2004-03-01,0,False,MD,Hiccup
2004-04-01,0,False,MD,Hiccup
2004-05-01,0,False,MD,Hiccup
2004-06-01,0,False,MD,Hiccup
2004-07-01,0,False,MD,Hiccup
2004-08-01,0,False,MD,Hiccup
2004-09-01,44,False,MD,Hiccup
2004-10-01,46,False,MD,Hiccup
2004-11-01,47,False,MD,Hiccup
2004-12-01,0,False,MD,Hiccup
2005-01-01,56,False,MD,Hiccup
2005-02-01,38,False,MD,Hiccup
2005-03-01,0,False,MD,Hiccup
2005-04-01,0,False,MD,Hiccup
2005-05-01,33,False,MD,Hiccup
2005-06-01,34,False,MD,Hiccup
2005-07-01,0,False,MD,Hiccup
2005-08-01,31,False,MD,Hiccup
2005-09-01,58,False,MD,Hiccup
2005-10-01,0,False,MD,Hiccup
2005-11-01,0,False,MD,Hiccup
2005-12-01,26,False,MD,Hiccup
2006-01-01,24,False,MD,Hiccup
2006-02-01,25,False,MD,Hiccup
2006-03-01,0,False,MD,Hiccup
2006-04-01,0,False,MD,Hiccup
2006-05-01,0,False,MD,Hiccup
2006-06-01,23,False,MD,Hiccup
2006-07-01,0,False,MD,Hiccup
2006-08-01,42,False,MD,Hiccup
2006-09-01,0,False,MD,Hiccup
2006-10-01,29,False,MD,Hiccup
2006-11-01,29,False,MD,Hiccup
2006-12-01,0,False,MD,Hiccup
2007-01-01,34,False,MD,Hiccup
2007-02-01,18,False,MD,Hiccup
2007-03-01,24,False,MD,Hiccup
2007-04-01,17,False,MD,Hiccup
2007-05-01,23,False,MD,Hiccup
2007-06-01,16,False,MD,Hiccup
2007-07-01,23,False,MD,Hiccup
2007-08-01,29,False,MD,Hiccup
2007-09-01,29,False,MD,Hiccup
2007-10-01,20,False,MD,Hiccup
2007-11-01,13,False,MD,Hiccup
2007-12-01,21,False,MD,Hiccup
2008-01-01,13,False,MD,Hiccup
2008-02-01,26,False,MD,Hiccup
2008-03-01,38,False,MD,Hiccup
2008-04-01,0,False,MD,Hiccup
2008-05-01,13,False,MD,Hiccup
2008-06-01,27,False,MD,Hiccup
2008-07-01,13,False,MD,Hiccup
2008-08-01,27,False,MD,Hiccup
2008-09-01,19,False,MD,Hiccup
2008-10-01,23,False,MD,Hiccup
2008-11-01,13,False,MD,Hiccup
2008-12-01,12,False,MD,Hiccup
2009-01-01,24,False,MD,Hiccup
2009-02-01,12,False,MD,Hiccup
2009-03-01,11,False,MD,Hiccup
2009-04-01,12,False,MD,Hiccup
2009-05-01,12,False,MD,Hiccup
2009-06-01,12,False,MD,Hiccup
2009-07-01,24,False,MD,Hiccup
2009-08-01,12,False,MD,Hiccup
2009-09-01,18,False,MD,Hiccup
2009-10-01,22,False,MD,Hiccup
2009-11-01,35,False,MD,Hiccup
2009-12-01,34,False,MD,Hiccup
2010-01-01,11,False,MD,Hiccup
2010-02-01,17,False,MD,Hiccup
2010-03-01,15,False,MD,Hiccup
2010-04-01,21,False,MD,Hiccup
2010-05-01,22,False,MD,Hiccup
2010-06-01,23,False,MD,Hiccup
2010-07-01,11,False,MD,Hiccup
2010-08-01,16,False,MD,Hiccup
2010-09-01,21,False,MD,Hiccup
2010-10-01,100,False,MD,Hiccup
2010-11-01,30,False,MD,Hiccup
2010-12-01,25,False,MD,Hiccup
2011-01-01,23,False,MD,Hiccup
2011-02-01,14,False,MD,Hiccup
2011-03-01,21,False,MD,Hiccup
2011-04-01,47,False,MD,Hiccup
2011-05-01,15,False,MD,Hiccup
2011-06-01,26,False,MD,Hiccup
2011-07-01,18,False,MD,Hiccup
2011-08-01,24,False,MD,Hiccup
2011-09-01,19,False,MD,Hiccup
2011-10-01,40,False,MD,Hiccup
2011-11-01,22,False,MD,Hiccup
2011-12-01,32,False,MD,Hiccup
2012-01-01,29,False,MD,Hiccup
2012-02-01,16,False,MD,Hiccup
2012-03-01,20,False,MD,Hiccup
2012-04-01,21,False,MD,Hiccup
2012-05-01,32,False,MD,Hiccup
2012-06-01,35,False,MD,Hiccup
2012-07-01,36,False,MD,Hiccup
2012-08-01,18,False,MD,Hiccup
2012-09-01,22,False,MD,Hiccup
2012-10-01,26,False,MD,Hiccup
2012-11-01,33,False,MD,Hiccup
2012-12-01,32,False,MD,Hiccup
2013-01-01,24,False,MD,Hiccup
2013-02-01,25,False,MD,Hiccup
2013-03-01,34,False,MD,Hiccup
2013-04-01,24,False,MD,Hiccup
2013-05-01,26,False,MD,Hiccup
2013-06-01,34,False,MD,Hiccup
2013-07-01,48,False,MD,Hiccup
2013-08-01,31,False,MD,Hiccup
2013-09-01,58,False,MD,Hiccup
2013-10-01,28,False,MD,Hiccup
2013-11-01,32,False,MD,Hiccup
2013-12-01,39,False,MD,Hiccup
2014-01-01,25,False,MD,Hiccup
2014-02-01,26,False,MD,Hiccup
2014-03-01,31,False,MD,Hiccup
2014-04-01,31,False,MD,Hiccup
2014-05-01,50,False,MD,Hiccup
2014-06-01,57,False,MD,Hiccup
2014-07-01,64,False,MD,Hiccup
2014-08-01,52,False,MD,Hiccup
2014-09-01,49,False,MD,Hiccup
2014-10-01,45,False,MD,Hiccup
2014-11-01,42,False,MD,Hiccup
2014-12-01,56,False,MD,Hiccup
2015-01-01,38,False,MD,Hiccup
2015-02-01,40,False,MD,Hiccup
2015-03-01,40,False,MD,Hiccup
2015-04-01,45,False,MD,Hiccup
2015-05-01,26,False,MD,Hiccup
2015-06-01,39,False,MD,Hiccup
2015-07-01,49,False,MD,Hiccup
2015-08-01,29,False,MD,Hiccup
2015-09-01,23,False,MD,Hiccup
2015-10-01,19,False,MD,Hiccup
2015-11-01,31,False,MD,Hiccup
2015-12-01,36,False,MD,Hiccup
2016-01-01,34,False,MD,Hiccup
2016-02-01,29,False,MD,Hiccup
2016-03-01,29,False,MD,Hiccup
2016-04-01,27,False,MD,Hiccup
2016-05-01,29,False,MD,Hiccup
2016-06-01,36,False,MD,Hiccup
2016-07-01,37,False,MD,Hiccup
2016-08-01,23,False,MD,Hiccup
2016-09-01,36,False,MD,Hiccup
2016-10-01,20,False,MD,Hiccup
2016-11-01,24,False,MD,Hiccup
2016-12-01,22,False,MD,Hiccup
2017-01-01,34,False,MD,Hiccup
2017-02-01,27,False,MD,Hiccup
2017-03-01,26,False,MD,Hiccup
2017-04-01,25,False,MD,Hiccup
2017-05-01,35,False,MD,Hiccup
2017-06-01,33,False,MD,Hiccup
2017-07-01,51,False,MD,Hiccup
2017-08-01,45,False,MD,Hiccup
2017-09-01,33,False,MD,Hiccup
2017-10-01,32,False,MD,Hiccup
2017-11-01,35,False,MD,Hiccup
2017-12-01,34,False,MD,Hiccup
2018-01-01,26,False,MD,Hiccup
2018-02-01,27,False,MD,Hiccup
2018-03-01,24,False,MD,Hiccup
2018-04-01,22,False,MD,Hiccup
2018-05-01,28,False,MD,Hiccup
2018-06-01,33,False,MD,Hiccup
2018-07-01,36,False,MD,Hiccup
2018-08-01,37,False,MD,Hiccup
2018-09-01,20,True,MD,Hiccup
date,Hiccup,isPartial,state,symptom
2004-01-01,33,False,MA,Hiccup
2004-02-01,32,False,MA,Hiccup
2004-03-01,40,False,MA,Hiccup
2004-04-01,31,False,MA,Hiccup
2004-05-01,29,False,MA,Hiccup
2004-06-01,0,False,MA,Hiccup
2004-07-01,62,False,MA,Hiccup
2004-08-01,85,False,MA,Hiccup
2004-09-01,26,False,MA,Hiccup
2004-10-01,0,False,MA,Hiccup
2004-11-01,41,False,MA,Hiccup
2004-12-01,72,False,MA,Hiccup
2005-01-01,22,False,MA,Hiccup
2005-02-01,23,False,MA,Hiccup
2005-03-01,19,False,MA,Hiccup
2005-04-01,0,False,MA,Hiccup
2005-05-01,0,False,MA,Hiccup
2005-06-01,41,False,MA,Hiccup
2005-07-01,0,False,MA,Hiccup
2005-08-01,40,False,MA,Hiccup
2005-09-01,18,False,MA,Hiccup
2005-10-01,25,False,MA,Hiccup
2005-11-01,17,False,MA,Hiccup
2005-12-01,0,False,MA,Hiccup
2006-01-01,15,False,MA,Hiccup
2006-02-01,0,False,MA,Hiccup
2006-03-01,20,False,MA,Hiccup
2006-04-01,0,False,MA,Hiccup
2006-05-01,0,False,MA,Hiccup
2006-06-01,28,False,MA,Hiccup
2006-07-01,14,False,MA,Hiccup
2006-08-01,13,False,MA,Hiccup
2006-09-01,38,False,MA,Hiccup
2006-10-01,23,False,MA,Hiccup
2006-11-01,17,False,MA,Hiccup
2006-12-01,34,False,MA,Hiccup
2007-01-01,31,False,MA,Hiccup
2007-02-01,33,False,MA,Hiccup
2007-03-01,49,False,MA,Hiccup
2007-04-01,30,False,MA,Hiccup
2007-05-01,37,False,MA,Hiccup
2007-06-01,15,False,MA,Hiccup
2007-07-01,19,False,MA,Hiccup
2007-08-01,18,False,MA,Hiccup
2007-09-01,9,False,MA,Hiccup
2007-10-01,16,False,MA,Hiccup
2007-11-01,24,False,MA,Hiccup
2007-12-01,12,False,MA,Hiccup
2008-01-01,27,False,MA,Hiccup
2008-02-01,16,False,MA,Hiccup
2008-03-01,7,False,MA,Hiccup
2008-04-01,8,False,MA,Hiccup
2008-05-01,31,False,MA,Hiccup
2008-06-01,12,False,MA,Hiccup
2008-07-01,12,False,MA,Hiccup
2008-08-01,0,False,MA,Hiccup
2008-09-01,18,False,MA,Hiccup
2008-10-01,14,False,MA,Hiccup
2008-11-01,33,False,MA,Hiccup
2008-12-01,18,False,MA,Hiccup
2009-01-01,17,False,MA,Hiccup
2009-02-01,18,False,MA,Hiccup
2009-03-01,13,False,MA,Hiccup
2009-04-01,7,False,MA,Hiccup
2009-05-01,17,False,MA,Hiccup
2009-06-01,17,False,MA,Hiccup
2009-07-01,31,False,MA,Hiccup
2009-08-01,21,False,MA,Hiccup
2009-09-01,7,False,MA,Hiccup
2009-10-01,37,False,MA,Hiccup
2009-11-01,14,False,MA,Hiccup
2009-12-01,25,False,MA,Hiccup
2010-01-01,17,False,MA,Hiccup
2010-02-01,12,False,MA,Hiccup
2010-03-01,26,False,MA,Hiccup
2010-04-01,43,False,MA,Hiccup
2010-05-01,17,False,MA,Hiccup
2010-06-01,21,False,MA,Hiccup
2010-07-01,19,False,MA,Hiccup
2010-08-01,19,False,MA,Hiccup
2010-09-01,21,False,MA,Hiccup
2010-10-01,100,False,MA,Hiccup
2010-11-01,39,False,MA,Hiccup
2010-12-01,38,False,MA,Hiccup
2011-01-01,30,False,MA,Hiccup
2011-02-01,32,False,MA,Hiccup
2011-03-01,20,False,MA,Hiccup
2011-04-01,29,False,MA,Hiccup
2011-05-01,35,False,MA,Hiccup
2011-06-01,17,False,MA,Hiccup
2011-07-01,19,False,MA,Hiccup
2011-08-01,27,False,MA,Hiccup
2011-09-01,18,False,MA,Hiccup
2011-10-01,27,False,MA,Hiccup
2011-11-01,18,False,MA,Hiccup
2011-12-01,19,False,MA,Hiccup
2012-01-01,26,False,MA,Hiccup
2012-02-01,28,False,MA,Hiccup
2012-03-01,16,False,MA,Hiccup
2012-04-01,19,False,MA,Hiccup
2012-05-01,20,False,MA,Hiccup
2012-06-01,27,False,MA,Hiccup
2012-07-01,27,False,MA,Hiccup
2012-08-01,40,False,MA,Hiccup
2012-09-01,36,False,MA,Hiccup
2012-10-01,27,False,MA,Hiccup
2012-11-01,21,False,MA,Hiccup
2012-12-01,46,False,MA,Hiccup
2013-01-01,51,False,MA,Hiccup
2013-02-01,37,False,MA,Hiccup
2013-03-01,27,False,MA,Hiccup
2013-04-01,33,False,MA,Hiccup
2013-05-01,24,False,MA,Hiccup
2013-06-01,23,False,MA,Hiccup
2013-07-01,48,False,MA,Hiccup
2013-08-01,44,False,MA,Hiccup
2013-09-01,45,False,MA,Hiccup
2013-10-01,41,False,MA,Hiccup
2013-11-01,36,False,MA,Hiccup
2013-12-01,42,False,MA,Hiccup
2014-01-01,36,False,MA,Hiccup
2014-02-01,38,False,MA,Hiccup
2014-03-01,30,False,MA,Hiccup
2014-04-01,30,False,MA,Hiccup
2014-05-01,34,False,MA,Hiccup
2014-06-01,71,False,MA,Hiccup
2014-07-01,47,False,MA,Hiccup
2014-08-01,40,False,MA,Hiccup
2014-09-01,35,False,MA,Hiccup
2014-10-01,40,False,MA,Hiccup
2014-11-01,39,False,MA,Hiccup
2014-12-01,37,False,MA,Hiccup
2015-01-01,38,False,MA,Hiccup
2015-02-01,39,False,MA,Hiccup
2015-03-01,34,False,MA,Hiccup
2015-04-01,32,False,MA,Hiccup
2015-05-01,43,False,MA,Hiccup
2015-06-01,39,False,MA,Hiccup
2015-07-01,46,False,MA,Hiccup
2015-08-01,36,False,MA,Hiccup
2015-09-01,33,False,MA,Hiccup
2015-10-01,32,False,MA,Hiccup
2015-11-01,31,False,MA,Hiccup
2015-12-01,34,False,MA,Hiccup
2016-01-01,26,False,MA,Hiccup
2016-02-01,35,False,MA,Hiccup
2016-03-01,40,False,MA,Hiccup
2016-04-01,32,False,MA,Hiccup
2016-05-01,28,False,MA,Hiccup
2016-06-01,27,False,MA,Hiccup
2016-07-01,40,False,MA,Hiccup
2016-08-01,33,False,MA,Hiccup
2016-09-01,33,False,MA,Hiccup
2016-10-01,29,False,MA,Hiccup
2016-11-01,27,False,MA,Hiccup
2016-12-01,26,False,MA,Hiccup
2017-01-01,45,False,MA,Hiccup
2017-02-01,38,False,MA,Hiccup
2017-03-01,32,False,MA,Hiccup
2017-04-01,36,False,MA,Hiccup
2017-05-01,36,False,MA,Hiccup
2017-06-01,35,False,MA,Hiccup
2017-07-01,34,False,MA,Hiccup
2017-08-01,32,False,MA,Hiccup
2017-09-01,32,False,MA,Hiccup
2017-10-01,28,False,MA,Hiccup
2017-11-01,19,False,MA,Hiccup
2017-12-01,24,False,MA,Hiccup
2018-01-01,25,False,MA,Hiccup
2018-02-01,33,False,MA,Hiccup
2018-03-01,41,False,MA,Hiccup
2018-04-01,30,False,MA,Hiccup
2018-05-01,36,False,MA,Hiccup
2018-06-01,42,False,MA,Hiccup
2018-07-01,29,False,MA,Hiccup
2018-08-01,34,False,MA,Hiccup
2018-09-01,30,True,MA,Hiccup
date,Hiccup,isPartial,state,symptom
2004-01-01,37,False,MI,Hiccup
2004-02-01,0,False,MI,Hiccup
2004-03-01,0,False,MI,Hiccup
2004-04-01,37,False,MI,Hiccup
2004-05-01,0,False,MI,Hiccup
2004-06-01,35,False,MI,Hiccup
2004-07-01,0,False,MI,Hiccup
2004-08-01,100,False,MI,Hiccup
2004-09-01,31,False,MI,Hiccup
2004-10-01,0,False,MI,Hiccup
2004-11-01,0,False,MI,Hiccup
2004-12-01,0,False,MI,Hiccup
2005-01-01,24,False,MI,Hiccup
2005-02-01,25,False,MI,Hiccup
2005-03-01,21,False,MI,Hiccup
2005-04-01,24,False,MI,Hiccup
2005-05-01,22,False,MI,Hiccup
2005-06-01,0,False,MI,Hiccup
2005-07-01,0,False,MI,Hiccup
2005-08-01,33,False,MI,Hiccup
2005-09-01,0,False,MI,Hiccup
2005-10-01,0,False,MI,Hiccup
2005-11-01,19,False,MI,Hiccup
2005-12-01,0,False,MI,Hiccup
2006-01-01,31,False,MI,Hiccup
2006-02-01,16,False,MI,Hiccup
2006-03-01,14,False,MI,Hiccup
2006-04-01,31,False,MI,Hiccup
2006-05-01,0,False,MI,Hiccup
2006-06-01,16,False,MI,Hiccup
2006-07-01,0,False,MI,Hiccup
2006-08-01,29,False,MI,Hiccup
2006-09-01,27,False,MI,Hiccup
2006-10-01,12,False,MI,Hiccup
2006-11-01,12,False,MI,Hiccup
2006-12-01,18,False,MI,Hiccup
2007-01-01,0,False,MI,Hiccup
2007-02-01,39,False,MI,Hiccup
2007-03-01,71,False,MI,Hiccup
2007-04-01,10,False,MI,Hiccup
2007-05-01,15,False,MI,Hiccup
2007-06-01,0,False,MI,Hiccup
2007-07-01,11,False,MI,Hiccup
2007-08-01,30,False,MI,Hiccup
2007-09-01,15,False,MI,Hiccup
2007-10-01,18,False,MI,Hiccup
2007-11-01,9,False,MI,Hiccup
2007-12-01,19,False,MI,Hiccup
2008-01-01,25,False,MI,Hiccup
2008-02-01,17,False,MI,Hiccup
2008-03-01,17,False,MI,Hiccup
2008-04-01,42,False,MI,Hiccup
2008-05-01,13,False,MI,Hiccup
2008-06-01,9,False,MI,Hiccup
2008-07-01,9,False,MI,Hiccup
2008-08-01,23,False,MI,Hiccup
2008-09-01,33,False,MI,Hiccup
2008-10-01,27,False,MI,Hiccup
2008-11-01,21,False,MI,Hiccup
2008-12-01,21,False,MI,Hiccup
2009-01-01,11,False,MI,Hiccup
2009-02-01,16,False,MI,Hiccup
2009-03-01,0,False,MI,Hiccup
2009-04-01,24,False,MI,Hiccup
2009-05-01,16,False,MI,Hiccup
2009-06-01,17,False,MI,Hiccup
2009-07-01,18,False,MI,Hiccup
2009-08-01,13,False,MI,Hiccup
2009-09-01,16,False,MI,Hiccup
2009-10-01,18,False,MI,Hiccup
2009-11-01,7,False,MI,Hiccup
2009-12-01,19,False,MI,Hiccup
2010-01-01,7,False,MI,Hiccup
2010-02-01,0,False,MI,Hiccup
2010-03-01,31,False,MI,Hiccup
2010-04-01,26,False,MI,Hiccup
2010-05-01,19,False,MI,Hiccup
2010-06-01,16,False,MI,Hiccup
2010-07-01,48,False,MI,Hiccup
2010-08-01,27,False,MI,Hiccup
2010-09-01,28,False,MI,Hiccup
2010-10-01,80,False,MI,Hiccup
2010-11-01,33,False,MI,Hiccup
2010-12-01,38,False,MI,Hiccup
2011-01-01,20,False,MI,Hiccup
2011-02-01,23,False,MI,Hiccup
2011-03-01,25,False,MI,Hiccup
2011-04-01,30,False,MI,Hiccup
2011-05-01,23,False,MI,Hiccup
2011-06-01,12,False,MI,Hiccup
2011-07-01,20,False,MI,Hiccup
2011-08-01,22,False,MI,Hiccup
2011-09-01,28,False,MI,Hiccup
2011-10-01,14,False,MI,Hiccup
2011-11-01,18,False,MI,Hiccup
2011-12-01,11,False,MI,Hiccup
2012-01-01,24,False,MI,Hiccup
2012-02-01,11,False,MI,Hiccup
2012-03-01,14,False,MI,Hiccup
2012-04-01,21,False,MI,Hiccup
2012-05-01,24,False,MI,Hiccup
2012-06-01,11,False,MI,Hiccup
2012-07-01,19,False,MI,Hiccup
2012-08-01,24,False,MI,Hiccup
2012-09-01,16,False,MI,Hiccup
2012-10-01,20,False,MI,Hiccup
2012-11-01,24,False,MI,Hiccup
2012-12-01,20,False,MI,Hiccup
2013-01-01,23,False,MI,Hiccup
2013-02-01,27,False,MI,Hiccup
2013-03-01,26,False,MI,Hiccup
2013-04-01,28,False,MI,Hiccup
2013-05-01,26,False,MI,Hiccup
2013-06-01,33,False,MI,Hiccup
2013-07-01,28,False,MI,Hiccup
2013-08-01,26,False,MI,Hiccup
2013-09-01,54,False,MI,Hiccup
2013-10-01,36,False,MI,Hiccup
2013-11-01,31,False,MI,Hiccup
2013-12-01,36,False,MI,Hiccup
2014-01-01,19,False,MI,Hiccup
2014-02-01,25,False,MI,Hiccup
2014-03-01,31,False,MI,Hiccup
2014-04-01,28,False,MI,Hiccup
2014-05-01,41,False,MI,Hiccup
2014-06-01,73,False,MI,Hiccup
2014-07-01,57,False,MI,Hiccup
2014-08-01,49,False,MI,Hiccup
2014-09-01,40,False,MI,Hiccup
2014-10-01,39,False,MI,Hiccup
2014-11-01,53,False,MI,Hiccup
2014-12-01,45,False,MI,Hiccup
2015-01-01,38,False,MI,Hiccup
2015-02-01,41,False,MI,Hiccup
2015-03-01,48,False,MI,Hiccup
2015-04-01,46,False,MI,Hiccup
2015-05-01,29,False,MI,Hiccup
2015-06-01,41,False,MI,Hiccup
2015-07-01,49,False,MI,Hiccup
2015-08-01,38,False,MI,Hiccup
2015-09-01,23,False,MI,Hiccup
2015-10-01,38,False,MI,Hiccup
2015-11-01,34,False,MI,Hiccup
2015-12-01,29,False,MI,Hiccup
2016-01-01,38,False,MI,Hiccup
2016-02-01,29,False,MI,Hiccup
2016-03-01,29,False,MI,Hiccup
2016-04-01,29,False,MI,Hiccup
2016-05-01,29,False,MI,Hiccup
2016-06-01,26,False,MI,Hiccup
2016-07-01,39,False,MI,Hiccup
2016-08-01,21,False,MI,Hiccup
2016-09-01,32,False,MI,Hiccup
2016-10-01,38,False,MI,Hiccup
2016-11-01,24,False,MI,Hiccup
2016-12-01,24,False,MI,Hiccup
2017-01-01,28,False,MI,Hiccup
2017-02-01,31,False,MI,Hiccup
2017-03-01,31,False,MI,Hiccup
2017-04-01,38,False,MI,Hiccup
2017-05-01,38,False,MI,Hiccup
2017-06-01,40,False,MI,Hiccup
2017-07-01,37,False,MI,Hiccup
2017-08-01,43,False,MI,Hiccup
2017-09-01,27,False,MI,Hiccup
2017-10-01,30,False,MI,Hiccup
2017-11-01,29,False,MI,Hiccup
2017-12-01,26,False,MI,Hiccup
2018-01-01,31,False,MI,Hiccup
2018-02-01,21,False,MI,Hiccup
2018-03-01,31,False,MI,Hiccup
2018-04-01,27,False,MI,Hiccup
2018-05-01,34,False,MI,Hiccup
2018-06-01,44,False,MI,Hiccup
2018-07-01,35,False,MI,Hiccup
2018-08-01,31,False,MI,Hiccup
2018-09-01,31,True,MI,Hiccup
date,Hiccup,isPartial,state,symptom
2004-01-01,61,False,MN,Hiccup
2004-02-01,0,False,MN,Hiccup
2004-03-01,0,False,MN,Hiccup
2004-04-01,0,False,MN,Hiccup
2004-05-01,53,False,MN,Hiccup
2004-06-01,0,False,MN,Hiccup
2004-07-01,57,False,MN,Hiccup
2004-08-01,0,False,MN,Hiccup
2004-09-01,94,False,MN,Hiccup
2004-10-01,0,False,MN,Hiccup
2004-11-01,0,False,MN,Hiccup
2004-12-01,43,False,MN,Hiccup
2005-01-01,39,False,MN,Hiccup
2005-02-01,0,False,MN,Hiccup
2005-03-01,0,False,MN,Hiccup
2005-04-01,0,False,MN,Hiccup
2005-05-01,0,False,MN,Hiccup
2005-06-01,0,False,MN,Hiccup
2005-07-01,38,False,MN,Hiccup
2005-08-01,0,False,MN,Hiccup
2005-09-01,0,False,MN,Hiccup
2005-10-01,60,False,MN,Hiccup
2005-11-01,0,False,MN,Hiccup
2005-12-01,28,False,MN,Hiccup
2006-01-01,0,False,MN,Hiccup
2006-02-01,26,False,MN,Hiccup
2006-03-01,0,False,MN,Hiccup
2006-04-01,25,False,MN,Hiccup
2006-05-01,0,False,MN,Hiccup
2006-06-01,0,False,MN,Hiccup
2006-07-01,37,False,MN,Hiccup
2006-08-01,0,False,MN,Hiccup
2006-09-01,22,False,MN,Hiccup
2006-10-01,20,False,MN,Hiccup
2006-11-01,0,False,MN,Hiccup
2006-12-01,19,False,MN,Hiccup
2007-01-01,50,False,MN,Hiccup
2007-02-01,52,False,MN,Hiccup
2007-03-01,16,False,MN,Hiccup
2007-04-01,0,False,MN,Hiccup
2007-05-01,0,False,MN,Hiccup
2007-06-01,49,False,MN,Hiccup
2007-07-01,16,False,MN,Hiccup
2007-08-01,15,False,MN,Hiccup
2007-09-01,15,False,MN,Hiccup
2007-10-01,0,False,MN,Hiccup
2007-11-01,13,False,MN,Hiccup
2007-12-01,41,False,MN,Hiccup
2008-01-01,12,False,MN,Hiccup
2008-02-01,0,False,MN,Hiccup
2008-03-01,12,False,MN,Hiccup
2008-04-01,12,False,MN,Hiccup
2008-05-01,25,False,MN,Hiccup
2008-06-01,20,False,MN,Hiccup
2008-07-01,26,False,MN,Hiccup
2008-08-01,33,False,MN,Hiccup
2008-09-01,18,False,MN,Hiccup
2008-10-01,16,False,MN,Hiccup
2008-11-01,18,False,MN,Hiccup
2008-12-01,12,False,MN,Hiccup
2009-01-01,22,False,MN,Hiccup
2009-02-01,17,False,MN,Hiccup
2009-03-01,41,False,MN,Hiccup
2009-04-01,0,False,MN,Hiccup
2009-05-01,11,False,MN,Hiccup
2009-06-01,11,False,MN,Hiccup
2009-07-01,45,False,MN,Hiccup
