,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Waterhouse-Friderichsen Syndrome,isPartial,state,symptom
2008-04-01,35,False,MI,Flank Pain
2008-05-01,18,False,MI,Flank Pain
2008-06-01,40,False,MI,Flank Pain
2008-07-01,39,False,MI,Flank Pain
2008-08-01,48,False,MI,Flank Pain
2008-09-01,35,False,MI,Flank Pain
2008-10-01,24,False,MI,Flank Pain
2008-11-01,17,False,MI,Flank Pain
2008-12-01,0,False,MI,Flank Pain
2009-01-01,48,False,MI,Flank Pain
2009-02-01,42,False,MI,Flank Pain
2009-03-01,31,False,MI,Flank Pain
2009-04-01,17,False,MI,Flank Pain
2009-05-01,35,False,MI,Flank Pain
2009-06-01,28,False,MI,Flank Pain
2009-07-01,28,False,MI,Flank Pain
2009-08-01,36,False,MI,Flank Pain
2009-09-01,43,False,MI,Flank Pain
2009-10-01,15,False,MI,Flank Pain
2009-11-01,16,False,MI,Flank Pain
2009-12-01,0,False,MI,Flank Pain
2010-01-01,15,False,MI,Flank Pain
2010-02-01,32,False,MI,Flank Pain
2010-03-01,29,False,MI,Flank Pain
2010-04-01,16,False,MI,Flank Pain
2010-05-01,49,False,MI,Flank Pain
2010-06-01,42,False,MI,Flank Pain
2010-07-01,17,False,MI,Flank Pain
2010-08-01,32,False,MI,Flank Pain
2010-09-01,15,False,MI,Flank Pain
2010-10-01,14,False,MI,Flank Pain
2010-11-01,42,False,MI,Flank Pain
2010-12-01,37,False,MI,Flank Pain
2011-01-01,18,False,MI,Flank Pain
2011-02-01,19,False,MI,Flank Pain
2011-03-01,13,False,MI,Flank Pain
2011-04-01,30,False,MI,Flank Pain
2011-05-01,20,False,MI,Flank Pain
2011-06-01,30,False,MI,Flank Pain
2011-07-01,24,False,MI,Flank Pain
2011-08-01,12,False,MI,Flank Pain
2011-09-01,35,False,MI,Flank Pain
2011-10-01,14,False,MI,Flank Pain
2011-11-01,26,False,MI,Flank Pain
2011-12-01,29,False,MI,Flank Pain
2012-01-01,22,False,MI,Flank Pain
2012-02-01,27,False,MI,Flank Pain
2012-03-01,15,False,MI,Flank Pain
2012-04-01,23,False,MI,Flank Pain
2012-05-01,26,False,MI,Flank Pain
2012-06-01,19,False,MI,Flank Pain
2012-07-01,19,False,MI,Flank Pain
2012-08-01,25,False,MI,Flank Pain
2012-09-01,20,False,MI,Flank Pain
2012-10-01,20,False,MI,Flank Pain
2012-11-01,30,False,MI,Flank Pain
2012-12-01,23,False,MI,Flank Pain
2013-01-01,23,False,MI,Flank Pain
2013-02-01,32,False,MI,Flank Pain
2013-03-01,27,False,MI,Flank Pain
2013-04-01,44,False,MI,Flank Pain
2013-05-01,18,False,MI,Flank Pain
2013-06-01,29,False,MI,Flank Pain
2013-07-01,29,False,MI,Flank Pain
2013-08-01,21,False,MI,Flank Pain
2013-09-01,35,False,MI,Flank Pain
2013-10-01,39,False,MI,Flank Pain
2013-11-01,29,False,MI,Flank Pain
2013-12-01,27,False,MI,Flank Pain
2014-01-01,32,False,MI,Flank Pain
2014-02-01,42,False,MI,Flank Pain
2014-03-01,51,False,MI,Flank Pain
2014-04-01,47,False,MI,Flank Pain
2014-05-01,44,False,MI,Flank Pain
2014-06-01,37,False,MI,Flank Pain
2014-07-01,38,False,MI,Flank Pain
2014-08-01,39,False,MI,Flank Pain
2014-09-01,26,False,MI,Flank Pain
2014-10-01,42,False,MI,Flank Pain
2014-11-01,45,False,MI,Flank Pain
2014-12-01,40,False,MI,Flank Pain
2015-01-01,42,False,MI,Flank Pain
2015-02-01,52,False,MI,Flank Pain
2015-03-01,37,False,MI,Flank Pain
2015-04-01,54,False,MI,Flank Pain
2015-05-01,46,False,MI,Flank Pain
2015-06-01,36,False,MI,Flank Pain
2015-07-01,47,False,MI,Flank Pain
2015-08-01,31,False,MI,Flank Pain
2015-09-01,32,False,MI,Flank Pain
2015-10-01,45,False,MI,Flank Pain
2015-11-01,49,False,MI,Flank Pain
2015-12-01,55,False,MI,Flank Pain
2016-01-01,37,False,MI,Flank Pain
2016-02-01,44,False,MI,Flank Pain
2016-03-01,42,False,MI,Flank Pain
2016-04-01,41,False,MI,Flank Pain
2016-05-01,35,False,MI,Flank Pain
2016-06-01,53,False,MI,Flank Pain
2016-07-01,38,False,MI,Flank Pain
2016-08-01,28,False,MI,Flank Pain
2016-09-01,47,False,MI,Flank Pain
2016-10-01,37,False,MI,Flank Pain
2016-11-01,44,False,MI,Flank Pain
2016-12-01,43,False,MI,Flank Pain
2017-01-01,43,False,MI,Flank Pain
2017-02-01,50,False,MI,Flank Pain
2017-03-01,39,False,MI,Flank Pain
2017-04-01,59,False,MI,Flank Pain
2017-05-01,33,False,MI,Flank Pain
2017-06-01,58,False,MI,Flank Pain
2017-07-01,57,False,MI,Flank Pain
2017-08-01,39,False,MI,Flank Pain
2017-09-01,43,False,MI,Flank Pain
2017-10-01,58,False,MI,Flank Pain
2017-11-01,48,False,MI,Flank Pain
2017-12-01,46,False,MI,Flank Pain
2018-01-01,61,False,MI,Flank Pain
2018-02-01,39,False,MI,Flank Pain
2018-03-01,65,False,MI,Flank Pain
2018-04-01,60,False,MI,Flank Pain
2018-05-01,36,False,MI,Flank Pain
2018-06-01,56,False,MI,Flank Pain
2018-07-01,49,False,MI,Flank Pain
2018-08-01,55,False,MI,Flank Pain
2018-09-01,49,True,MI,Flank Pain
date,Flank Pain,isPartial,state,symptom
2004-01-01,0,False,MN,Flank Pain
2004-02-01,0,False,MN,Flank Pain
2004-03-01,49,False,MN,Flank Pain
2004-04-01,0,False,MN,Flank Pain
2004-05-01,0,False,MN,Flank Pain
2004-06-01,36,False,MN,Flank Pain
2004-07-01,0,False,MN,Flank Pain
2004-08-01,100,False,MN,Flank Pain
2004-09-01,0,False,MN,Flank Pain
2004-10-01,31,False,MN,Flank Pain
2004-11-01,0,False,MN,Flank Pain
2004-12-01,0,False,MN,Flank Pain
2005-01-01,25,False,MN,Flank Pain
2005-02-01,26,False,MN,Flank Pain
2005-03-01,0,False,MN,Flank Pain
2005-04-01,0,False,MN,Flank Pain
2005-05-01,0,False,MN,Flank Pain
2005-06-01,0,False,MN,Flank Pain
2005-07-01,0,False,MN,Flank Pain
2005-08-01,0,False,MN,Flank Pain
2005-09-01,21,False,MN,Flank Pain
2005-10-01,20,False,MN,Flank Pain
2005-11-01,20,False,MN,Flank Pain
2005-12-01,0,False,MN,Flank Pain
2006-01-01,17,False,MN,Flank Pain
2006-02-01,0,False,MN,Flank Pain
2006-03-01,0,False,MN,Flank Pain
2006-04-01,0,False,MN,Flank Pain
2006-05-01,15,False,MN,Flank Pain
2006-06-01,0,False,MN,Flank Pain
2006-07-01,33,False,MN,Flank Pain
2006-08-01,0,False,MN,Flank Pain
2006-09-01,0,False,MN,Flank Pain
2006-10-01,0,False,MN,Flank Pain
2006-11-01,12,False,MN,Flank Pain
2006-12-01,12,False,MN,Flank Pain
2007-01-01,11,False,MN,Flank Pain
2007-02-01,0,False,MN,Flank Pain
2007-03-01,10,False,MN,Flank Pain
2007-04-01,0,False,MN,Flank Pain
2007-05-01,10,False,MN,Flank Pain
2007-06-01,0,False,MN,Flank Pain
2007-07-01,30,False,MN,Flank Pain
2007-08-01,29,False,MN,Flank Pain
2007-09-01,10,False,MN,Flank Pain
2007-10-01,8,False,MN,Flank Pain
2007-11-01,9,False,MN,Flank Pain
2007-12-01,18,False,MN,Flank Pain
2008-01-01,8,False,MN,Flank Pain
2008-02-01,0,False,MN,Flank Pain
2008-03-01,8,False,MN,Flank Pain
2008-04-01,11,False,MN,Flank Pain
2008-05-01,8,False,MN,Flank Pain
2008-06-01,9,False,MN,Flank Pain
2008-07-01,0,False,MN,Flank Pain
2008-08-01,8,False,MN,Flank Pain
2008-09-01,8,False,MN,Flank Pain
2008-10-01,7,False,MN,Flank Pain
2008-11-01,16,False,MN,Flank Pain
2008-12-01,0,False,MN,Flank Pain
2009-01-01,0,False,MN,Flank Pain
2009-02-01,15,False,MN,Flank Pain
2009-03-01,10,False,MN,Flank Pain
2009-04-01,0,False,MN,Flank Pain
2009-05-01,22,False,MN,Flank Pain
2009-06-01,7,False,MN,Flank Pain
2009-07-01,7,False,MN,Flank Pain
2009-08-01,7,False,MN,Flank Pain
2009-09-01,14,False,MN,Flank Pain
2009-10-01,23,False,MN,Flank Pain
2009-11-01,10,False,MN,Flank Pain
2009-12-01,7,False,MN,Flank Pain
2010-01-01,19,False,MN,Flank Pain
2010-02-01,7,False,MN,Flank Pain
2010-03-01,9,False,MN,Flank Pain
2010-04-01,9,False,MN,Flank Pain
2010-05-01,10,False,MN,Flank Pain
2010-06-01,7,False,MN,Flank Pain
2010-07-01,13,False,MN,Flank Pain
2010-08-01,0,False,MN,Flank Pain
2010-09-01,12,False,MN,Flank Pain
2010-10-01,6,False,MN,Flank Pain
2010-11-01,6,False,MN,Flank Pain
2010-12-01,12,False,MN,Flank Pain
2011-01-01,11,False,MN,Flank Pain
2011-02-01,12,False,MN,Flank Pain
2011-03-01,5,False,MN,Flank Pain
2011-04-01,10,False,MN,Flank Pain
2011-05-01,13,False,MN,Flank Pain
2011-06-01,9,False,MN,Flank Pain
2011-07-01,6,False,MN,Flank Pain
2011-08-01,7,False,MN,Flank Pain
2011-09-01,6,False,MN,Flank Pain
2011-10-01,8,False,MN,Flank Pain
2011-11-01,6,False,MN,Flank Pain
2011-12-01,10,False,MN,Flank Pain
2012-01-01,4,False,MN,Flank Pain
2012-02-01,18,False,MN,Flank Pain
2012-03-01,7,False,MN,Flank Pain
2012-04-01,9,False,MN,Flank Pain
2012-05-01,9,False,MN,Flank Pain
2012-06-01,8,False,MN,Flank Pain
2012-07-01,7,False,MN,Flank Pain
2012-08-01,5,False,MN,Flank Pain
2012-09-01,9,False,MN,Flank Pain
2012-10-01,7,False,MN,Flank Pain
2012-11-01,9,False,MN,Flank Pain
2012-12-01,10,False,MN,Flank Pain
2013-01-01,9,False,MN,Flank Pain
2013-02-01,17,False,MN,Flank Pain
2013-03-01,15,False,MN,Flank Pain
2013-04-01,8,False,MN,Flank Pain
2013-05-01,9,False,MN,Flank Pain
2013-06-01,5,False,MN,Flank Pain
2013-07-01,4,False,MN,Flank Pain
2013-08-01,8,False,MN,Flank Pain
2013-09-01,16,False,MN,Flank Pain
2013-10-01,12,False,MN,Flank Pain
2013-11-01,17,False,MN,Flank Pain
2013-12-01,8,False,MN,Flank Pain
2014-01-01,6,False,MN,Flank Pain
2014-02-01,13,False,MN,Flank Pain
2014-03-01,11,False,MN,Flank Pain
2014-04-01,11,False,MN,Flank Pain
2014-05-01,17,False,MN,Flank Pain
2014-06-01,10,False,MN,Flank Pain
2014-07-01,9,False,MN,Flank Pain
2014-08-01,11,False,MN,Flank Pain
2014-09-01,20,False,MN,Flank Pain
2014-10-01,9,False,MN,Flank Pain
2014-11-01,8,False,MN,Flank Pain
2014-12-01,11,False,MN,Flank Pain
2015-01-01,11,False,MN,Flank Pain
2015-02-01,6,False,MN,Flank Pain
2015-03-01,11,False,MN,Flank Pain
2015-04-01,11,False,MN,Flank Pain
2015-05-01,13,False,MN,Flank Pain
2015-06-01,14,False,MN,Flank Pain
2015-07-01,16,False,MN,Flank Pain
2015-08-01,18,False,MN,Flank Pain
2015-09-01,10,False,MN,Flank Pain
2015-10-01,15,False,MN,Flank Pain
2015-11-01,11,False,MN,Flank Pain
2015-12-01,24,False,MN,Flank Pain
2016-01-01,13,False,MN,Flank Pain
2016-02-01,9,False,MN,Flank Pain
2016-03-01,18,False,MN,Flank Pain
2016-04-01,11,False,MN,Flank Pain
2016-05-01,7,False,MN,Flank Pain
2016-06-01,15,False,MN,Flank Pain
2016-07-01,14,False,MN,Flank Pain
2016-08-01,14,False,MN,Flank Pain
2016-09-01,12,False,MN,Flank Pain
2016-10-01,11,False,MN,Flank Pain
2016-11-01,15,False,MN,Flank Pain
2016-12-01,14,False,MN,Flank Pain
2017-01-01,8,False,MN,Flank Pain
2017-02-01,11,False,MN,Flank Pain
2017-03-01,15,False,MN,Flank Pain
2017-04-01,14,False,MN,Flank Pain
2017-05-01,9,False,MN,Flank Pain
2017-06-01,16,False,MN,Flank Pain
2017-07-01,10,False,MN,Flank Pain
2017-08-01,16,False,MN,Flank Pain
2017-09-01,14,False,MN,Flank Pain
2017-10-01,13,False,MN,Flank Pain
2017-11-01,13,False,MN,Flank Pain
2017-12-01,11,False,MN,Flank Pain
2018-01-01,10,False,MN,Flank Pain
2018-02-01,11,False,MN,Flank Pain
2018-03-01,15,False,MN,Flank Pain
2018-04-01,13,False,MN,Flank Pain
2018-05-01,17,False,MN,Flank Pain
2018-06-01,10,False,MN,Flank Pain
2018-07-01,12,False,MN,Flank Pain
2018-08-01,11,False,MN,Flank Pain
2018-09-01,14,True,MN,Flank Pain
date,Flank Pain,isPartial,state,symptom
2004-01-01,0,False,MS,Flank Pain
2004-02-01,0,False,MS,Flank Pain
2004-03-01,100,False,MS,Flank Pain
2004-04-01,0,False,MS,Flank Pain
2004-05-01,0,False,MS,Flank Pain
2004-06-01,0,False,MS,Flank Pain
2004-07-01,0,False,MS,Flank Pain
2004-08-01,0,False,MS,Flank Pain
2004-09-01,0,False,MS,Flank Pain
2004-10-01,0,False,MS,Flank Pain
2004-11-01,0,False,MS,Flank Pain
2004-12-01,0,False,MS,Flank Pain
2005-01-01,0,False,MS,Flank Pain
2005-02-01,0,False,MS,Flank Pain
2005-03-01,47,False,MS,Flank Pain
2005-04-01,0,False,MS,Flank Pain
2005-05-01,49,False,MS,Flank Pain
2005-06-01,0,False,MS,Flank Pain
2005-07-01,48,False,MS,Flank Pain
2005-08-01,0,False,MS,Flank Pain
2005-09-01,0,False,MS,Flank Pain
2005-10-01,0,False,MS,Flank Pain
2005-11-01,0,False,MS,Flank Pain
2005-12-01,0,False,MS,Flank Pain
2006-01-01,0,False,MS,Flank Pain
2006-02-01,0,False,MS,Flank Pain
2006-03-01,28,False,MS,Flank Pain
2006-04-01,0,False,MS,Flank Pain
2006-05-01,0,False,MS,Flank Pain
2006-06-01,32,False,MS,Flank Pain
2006-07-01,0,False,MS,Flank Pain
2006-08-01,0,False,MS,Flank Pain
2006-09-01,0,False,MS,Flank Pain
2006-10-01,0,False,MS,Flank Pain
2006-11-01,0,False,MS,Flank Pain
2006-12-01,0,False,MS,Flank Pain
2007-01-01,14,False,MS,Flank Pain
2007-02-01,0,False,MS,Flank Pain
2007-03-01,14,False,MS,Flank Pain
2007-04-01,0,False,MS,Flank Pain
2007-05-01,0,False,MS,Flank Pain
2007-06-01,0,False,MS,Flank Pain
2007-07-01,14,False,MS,Flank Pain
2007-08-01,0,False,MS,Flank Pain
2007-09-01,0,False,MS,Flank Pain
2007-10-01,0,False,MS,Flank Pain
2007-11-01,0,False,MS,Flank Pain
2007-12-01,0,False,MS,Flank Pain
2008-01-01,12,False,MS,Flank Pain
2008-02-01,0,False,MS,Flank Pain
2008-03-01,12,False,MS,Flank Pain
2008-04-01,0,False,MS,Flank Pain
2008-05-01,0,False,MS,Flank Pain
2008-06-01,12,False,MS,Flank Pain
2008-07-01,12,False,MS,Flank Pain
2008-08-01,11,False,MS,Flank Pain
2008-09-01,0,False,MS,Flank Pain
2008-10-01,0,False,MS,Flank Pain
2008-11-01,0,False,MS,Flank Pain
2008-12-01,10,False,MS,Flank Pain
2009-01-01,0,False,MS,Flank Pain
2009-02-01,0,False,MS,Flank Pain
2009-03-01,0,False,MS,Flank Pain
2009-04-01,0,False,MS,Flank Pain
2009-05-01,0,False,MS,Flank Pain
2009-06-01,11,False,MS,Flank Pain
2009-07-01,0,False,MS,Flank Pain
2009-08-01,0,False,MS,Flank Pain
2009-09-01,0,False,MS,Flank Pain
2009-10-01,9,False,MS,Flank Pain
2009-11-01,19,False,MS,Flank Pain
2009-12-01,9,False,MS,Flank Pain
2010-01-01,9,False,MS,Flank Pain
2010-02-01,18,False,MS,Flank Pain
2010-03-01,9,False,MS,Flank Pain
2010-04-01,9,False,MS,Flank Pain
2010-05-01,0,False,MS,Flank Pain
2010-06-01,10,False,MS,Flank Pain
2010-07-01,9,False,MS,Flank Pain
2010-08-01,8,False,MS,Flank Pain
2010-09-01,8,False,MS,Flank Pain
2010-10-01,0,False,MS,Flank Pain
2010-11-01,0,False,MS,Flank Pain
2010-12-01,8,False,MS,Flank Pain
2011-01-01,5,False,MS,Flank Pain
2011-02-01,12,False,MS,Flank Pain
2011-03-01,0,False,MS,Flank Pain
2011-04-01,0,False,MS,Flank Pain
2011-05-01,0,False,MS,Flank Pain
2011-06-01,10,False,MS,Flank Pain
2011-07-01,5,False,MS,Flank Pain
2011-08-01,7,False,MS,Flank Pain
2011-09-01,9,False,MS,Flank Pain
2011-10-01,4,False,MS,Flank Pain
2011-11-01,0,False,MS,Flank Pain
2011-12-01,0,False,MS,Flank Pain
2012-01-01,7,False,MS,Flank Pain
2012-02-01,7,False,MS,Flank Pain
2012-03-01,7,False,MS,Flank Pain
2012-04-01,4,False,MS,Flank Pain
2012-05-01,0,False,MS,Flank Pain
2012-06-01,14,False,MS,Flank Pain
2012-07-01,11,False,MS,Flank Pain
2012-08-01,13,False,MS,Flank Pain
2012-09-01,3,False,MS,Flank Pain
2012-10-01,0,False,MS,Flank Pain
2012-11-01,3,False,MS,Flank Pain
2012-12-01,0,False,MS,Flank Pain
2013-01-01,6,False,MS,Flank Pain
2013-02-01,6,False,MS,Flank Pain
2013-03-01,3,False,MS,Flank Pain
2013-04-01,6,False,MS,Flank Pain
2013-05-01,3,False,MS,Flank Pain
2013-06-01,3,False,MS,Flank Pain
2013-07-01,3,False,MS,Flank Pain
2013-08-01,5,False,MS,Flank Pain
2013-09-01,7,False,MS,Flank Pain
2013-10-01,5,False,MS,Flank Pain
2013-11-01,2,False,MS,Flank Pain
2013-12-01,3,False,MS,Flank Pain
2014-01-01,5,False,MS,Flank Pain
2014-02-01,3,False,MS,Flank Pain
2014-03-01,6,False,MS,Flank Pain
2014-04-01,5,False,MS,Flank Pain
2014-05-01,5,False,MS,Flank Pain
2014-06-01,10,False,MS,Flank Pain
2014-07-01,6,False,MS,Flank Pain
2014-08-01,8,False,MS,Flank Pain
2014-09-01,4,False,MS,Flank Pain
2014-10-01,7,False,MS,Flank Pain
2014-11-01,6,False,MS,Flank Pain
2014-12-01,8,False,MS,Flank Pain
2015-01-01,4,False,MS,Flank Pain
2015-02-01,13,False,MS,Flank Pain
2015-03-01,14,False,MS,Flank Pain
2015-04-01,8,False,MS,Flank Pain
2015-05-01,11,False,MS,Flank Pain
2015-06-01,8,False,MS,Flank Pain
2015-07-01,6,False,MS,Flank Pain
2015-08-01,3,False,MS,Flank Pain
2015-09-01,7,False,MS,Flank Pain
2015-10-01,3,False,MS,Flank Pain
2015-11-01,11,False,MS,Flank Pain
2015-12-01,3,False,MS,Flank Pain
2016-01-01,2,False,MS,Flank Pain
2016-02-01,7,False,MS,Flank Pain
2016-03-01,9,False,MS,Flank Pain
2016-04-01,5,False,MS,Flank Pain
2016-05-01,8,False,MS,Flank Pain
2016-06-01,4,False,MS,Flank Pain
2016-07-01,7,False,MS,Flank Pain
2016-08-01,4,False,MS,Flank Pain
2016-09-01,4,False,MS,Flank Pain
2016-10-01,6,False,MS,Flank Pain
2016-11-01,13,False,MS,Flank Pain
2016-12-01,6,False,MS,Flank Pain
2017-01-01,7,False,MS,Flank Pain
2017-02-01,7,False,MS,Flank Pain
2017-03-01,2,False,MS,Flank Pain
2017-04-01,4,False,MS,Flank Pain
2017-05-01,4,False,MS,Flank Pain
2017-06-01,8,False,MS,Flank Pain
2017-07-01,4,False,MS,Flank Pain
2017-08-01,3,False,MS,Flank Pain
2017-09-01,8,False,MS,Flank Pain
2017-10-01,5,False,MS,Flank Pain
2017-11-01,5,False,MS,Flank Pain
2017-12-01,5,False,MS,Flank Pain
2018-01-01,4,False,MS,Flank Pain
2018-02-01,11,False,MS,Flank Pain
2018-03-01,6,False,MS,Flank Pain
2018-04-01,10,False,MS,Flank Pain
2018-05-01,4,False,MS,Flank Pain
2018-06-01,3,False,MS,Flank Pain
2018-07-01,9,False,MS,Flank Pain
2018-08-01,5,False,MS,Flank Pain
2018-09-01,8,True,MS,Flank Pain
date,Flank Pain,isPartial,state,symptom
2004-01-01,0,False,MO,Flank Pain
2004-02-01,0,False,MO,Flank Pain
2004-03-01,0,False,MO,Flank Pain
2004-04-01,0,False,MO,Flank Pain
2004-05-01,0,False,MO,Flank Pain
2004-06-01,100,False,MO,Flank Pain
2004-07-01,0,False,MO,Flank Pain
2004-08-01,0,False,MO,Flank Pain
2004-09-01,0,False,MO,Flank Pain
2004-10-01,0,False,MO,Flank Pain
2004-11-01,86,False,MO,Flank Pain
2004-12-01,77,False,MO,Flank Pain
2005-01-01,0,False,MO,Flank Pain
2005-02-01,0,False,MO,Flank Pain
2005-03-01,91,False,MO,Flank Pain
2005-04-01,68,False,MO,Flank Pain
2005-05-01,0,False,MO,Flank Pain
2005-06-01,62,False,MO,Flank Pain
2005-07-01,62,False,MO,Flank Pain
2005-08-01,0,False,MO,Flank Pain
2005-09-01,0,False,MO,Flank Pain
2005-10-01,0,False,MO,Flank Pain
2005-11-01,51,False,MO,Flank Pain
2005-12-01,0,False,MO,Flank Pain
2006-01-01,0,False,MO,Flank Pain
2006-02-01,44,False,MO,Flank Pain
2006-03-01,58,False,MO,Flank Pain
2006-04-01,42,False,MO,Flank Pain
2006-05-01,40,False,MO,Flank Pain
2006-06-01,0,False,MO,Flank Pain
2006-07-01,0,False,MO,Flank Pain
2006-08-01,37,False,MO,Flank Pain
2006-09-01,0,False,MO,Flank Pain
2006-10-01,34,False,MO,Flank Pain
2006-11-01,34,False,MO,Flank Pain
2006-12-01,0,False,MO,Flank Pain
2007-01-01,0,False,MO,Flank Pain
2007-02-01,62,False,MO,Flank Pain
2007-03-01,29,False,MO,Flank Pain
2007-04-01,57,False,MO,Flank Pain
2007-05-01,27,False,MO,Flank Pain
2007-06-01,28,False,MO,Flank Pain
2007-07-01,0,False,MO,Flank Pain
2007-08-01,24,False,MO,Flank Pain
2007-09-01,48,False,MO,Flank Pain
2007-10-01,21,False,MO,Flank Pain
2007-11-01,64,False,MO,Flank Pain
2007-12-01,22,False,MO,Flank Pain
2008-01-01,38,False,MO,Flank Pain
2008-02-01,30,False,MO,Flank Pain
2008-03-01,20,False,MO,Flank Pain
2008-04-01,0,False,MO,Flank Pain
2008-05-01,19,False,MO,Flank Pain
2008-06-01,21,False,MO,Flank Pain
2008-07-01,29,False,MO,Flank Pain
2008-08-01,57,False,MO,Flank Pain
2008-09-01,27,False,MO,Flank Pain
2008-10-01,25,False,MO,Flank Pain
2008-11-01,0,False,MO,Flank Pain
2008-12-01,18,False,MO,Flank Pain
2009-01-01,17,False,MO,Flank Pain
2009-02-01,18,False,MO,Flank Pain
2009-03-01,32,False,MO,Flank Pain
2009-04-01,49,False,MO,Flank Pain
2009-05-01,0,False,MO,Flank Pain
2009-06-01,18,False,MO,Flank Pain
2009-07-01,17,False,MO,Flank Pain
2009-08-01,33,False,MO,Flank Pain
2009-09-01,32,False,MO,Flank Pain
2009-10-01,15,False,MO,Flank Pain
2009-11-01,31,False,MO,Flank Pain
2009-12-01,23,False,MO,Flank Pain
2010-01-01,14,False,MO,Flank Pain
2010-02-01,29,False,MO,Flank Pain
2010-03-01,27,False,MO,Flank Pain
2010-04-01,14,False,MO,Flank Pain
2010-05-01,15,False,MO,Flank Pain
2010-06-01,16,False,MO,Flank Pain
2010-07-01,37,False,MO,Flank Pain
2010-08-01,28,False,MO,Flank Pain
2010-09-01,49,False,MO,Flank Pain
2010-10-01,55,False,MO,Flank Pain
2010-11-01,20,False,MO,Flank Pain
2010-12-01,27,False,MO,Flank Pain
2011-01-01,33,False,MO,Flank Pain
2011-02-01,23,False,MO,Flank Pain
2011-03-01,11,False,MO,Flank Pain
2011-04-01,55,False,MO,Flank Pain
2011-05-01,11,False,MO,Flank Pain
2011-06-01,17,False,MO,Flank Pain
2011-07-01,17,False,MO,Flank Pain
2011-08-01,10,False,MO,Flank Pain
2011-09-01,31,False,MO,Flank Pain
2011-10-01,20,False,MO,Flank Pain
2011-11-01,10,False,MO,Flank Pain
2011-12-01,14,False,MO,Flank Pain
2012-01-01,13,False,MO,Flank Pain
2012-02-01,24,False,MO,Flank Pain
2012-03-01,28,False,MO,Flank Pain
2012-04-01,39,False,MO,Flank Pain
2012-05-01,19,False,MO,Flank Pain
2012-06-01,32,False,MO,Flank Pain
2012-07-01,41,False,MO,Flank Pain
2012-08-01,30,False,MO,Flank Pain
2012-09-01,23,False,MO,Flank Pain
2012-10-01,18,False,MO,Flank Pain
2012-11-01,26,False,MO,Flank Pain
2012-12-01,21,False,MO,Flank Pain
2013-01-01,17,False,MO,Flank Pain
2013-02-01,36,False,MO,Flank Pain
2013-03-01,29,False,MO,Flank Pain
2013-04-01,38,False,MO,Flank Pain
2013-05-01,18,False,MO,Flank Pain
2013-06-01,32,False,MO,Flank Pain
2013-07-01,15,False,MO,Flank Pain
2013-08-01,23,False,MO,Flank Pain
2013-09-01,39,False,MO,Flank Pain
2013-10-01,26,False,MO,Flank Pain
2013-11-01,33,False,MO,Flank Pain
2013-12-01,26,False,MO,Flank Pain
2014-01-01,56,False,MO,Flank Pain
2014-02-01,29,False,MO,Flank Pain
2014-03-01,44,False,MO,Flank Pain
2014-04-01,52,False,MO,Flank Pain
2014-05-01,43,False,MO,Flank Pain
2014-06-01,37,False,MO,Flank Pain
2014-07-01,35,False,MO,Flank Pain
2014-08-01,40,False,MO,Flank Pain
2014-09-01,29,False,MO,Flank Pain
2014-10-01,29,False,MO,Flank Pain
2014-11-01,47,False,MO,Flank Pain
2014-12-01,43,False,MO,Flank Pain
2015-01-01,24,False,MO,Flank Pain
2015-02-01,22,False,MO,Flank Pain
2015-03-01,28,False,MO,Flank Pain
2015-04-01,21,False,MO,Flank Pain
2015-05-01,30,False,MO,Flank Pain
2015-06-01,42,False,MO,Flank Pain
2015-07-01,41,False,MO,Flank Pain
2015-08-01,36,False,MO,Flank Pain
2015-09-01,38,False,MO,Flank Pain
2015-10-01,51,False,MO,Flank Pain
2015-11-01,24,False,MO,Flank Pain
2015-12-01,38,False,MO,Flank Pain
2016-01-01,39,False,MO,Flank Pain
2016-02-01,30,False,MO,Flank Pain
2016-03-01,42,False,MO,Flank Pain
2016-04-01,27,False,MO,Flank Pain
2016-05-01,35,False,MO,Flank Pain
2016-06-01,31,False,MO,Flank Pain
2016-07-01,48,False,MO,Flank Pain
2016-08-01,57,False,MO,Flank Pain
2016-09-01,21,False,MO,Flank Pain
2016-10-01,45,False,MO,Flank Pain
2016-11-01,54,False,MO,Flank Pain
2016-12-01,27,False,MO,Flank Pain
2017-01-01,43,False,MO,Flank Pain
2017-02-01,23,False,MO,Flank Pain
2017-03-01,37,False,MO,Flank Pain
2017-04-01,34,False,MO,Flank Pain
2017-05-01,30,False,MO,Flank Pain
2017-06-01,45,False,MO,Flank Pain
2017-07-01,34,False,MO,Flank Pain
2017-08-01,31,False,MO,Flank Pain
2017-09-01,38,False,MO,Flank Pain
2017-10-01,59,False,MO,Flank Pain
2017-11-01,40,False,MO,Flank Pain
2017-12-01,62,False,MO,Flank Pain
2018-01-01,45,False,MO,Flank Pain
2018-02-01,22,False,MO,Flank Pain
2018-03-01,50,False,MO,Flank Pain
2018-04-01,44,False,MO,Flank Pain
2018-05-01,38,False,MO,Flank Pain
2018-06-01,38,False,MO,Flank Pain
2018-07-01,42,False,MO,Flank Pain
2018-08-01,38,False,MO,Flank Pain
2018-09-01,30,True,MO,Flank Pain
,state,symptom
date,Flank Pain,isPartial,state,symptom
2004-01-01,0,False,NE,Flank Pain
2004-02-01,0,False,NE,Flank Pain
