Learning Disorders	MD	NoData
Learning Disorders	MA	NoData
Learning Disorders	MI	NoData
Learning Disorders	MN	NoData
Learning Disorders	MS	NoData
Learning Disorders	MO	NoData
Learning Disorders	MT	NoData
Learning Disorders	NE	NoData
Learning Disorders	NV	NoData
Learning Disorders	NH	NoData
Learning Disorders	NJ	NoData
Learning Disorders	NM	NoData
Learning Disorders	ND	NoData
Learning Disorders	OH	NoData
Learning Disorders	OK	NoData
Learning Disorders	OR	NoData
Learning Disorders	RI	NoData
Learning Disorders	SC	NoData
Learning Disorders	SD	NoData
Learning Disorders	TN	NoData
Learning Disorders	UT	NoData
Learning Disorders	VT	NoData
Learning Disorders	VA	NoData
Learning Disorders	WA	NoData
Learning Disorders	WV	NoData
Learning Disorders	WI	NoData
Learning Disorders	WY	NoData
Hearing Loss, Sensorineural	AL	NoData
Hearing Loss, Sensorineural	AK	NoData
Hearing Loss, Sensorineural	AZ	NoData
Hearing Loss, Sensorineural	AR	NoData
Hearing Loss, Sensorineural	CA	NoData
Hearing Loss, Sensorineural	CO	NoData
Hearing Loss, Sensorineural	CT	NoData
Hearing Loss, Sensorineural	DC	NoData
Hearing Loss, Sensorineural	DE	NoData
Hearing Loss, Sensorineural	FL	NoData
Hearing Loss, Sensorineural	GA	NoData
Hearing Loss, Sensorineural	HI	NoData
Hearing Loss, Sensorineural	ID	NoData
Hearing Loss, Sensorineural	IL	NoData
Hearing Loss, Sensorineural	IN	NoData
Hearing Loss, Sensorineural	IA	NoData
Hearing Loss, Sensorineural	KS	NoData
Hearing Loss, Sensorineural	KY	NoData
Hearing Loss, Sensorineural	LA	NoData
Hearing Loss, Sensorineural	ME	NoData
Hearing Loss, Sensorineural	MD	NoData
Hearing Loss, Sensorineural	MA	NoData
Hearing Loss, Sensorineural	MI	NoData
Hearing Loss, Sensorineural	MN	NoData
Hearing Loss, Sensorineural	MS	NoData
Hearing Loss, Sensorineural	MO	NoData
Hearing Loss, Sensorineural	MT	NoData
Hearing Loss, Sensorineural	NE	NoData
Hearing Loss, Sensorineural	NV	NoData
Hearing Loss, Sensorineural	NH	NoData
Hearing Loss, Sensorineural	NJ	NoData
Hearing Loss, Sensorineural	NM	NoData
Hearing Loss, Sensorineural	NY	NoData
Hearing Loss, Sensorineural	NC	NoData
Hearing Loss, Sensorineural	ND	NoData
Hearing Loss, Sensorineural	OH	NoData
Hearing Loss, Sensorineural	OK	NoData
Hearing Loss, Sensorineural	OR	NoData
Hearing Loss, Sensorineural	PA	NoData
Hearing Loss, Sensorineural	RI	NoData
Hearing Loss, Sensorineural	SC	NoData
Hearing Loss, Sensorineural	SD	NoData
Hearing Loss, Sensorineural	TN	NoData
Hearing Loss, Sensorineural	TX	NoData
Hearing Loss, Sensorineural	UT	NoData
Hearing Loss, Sensorineural	VT	NoData
Hearing Loss, Sensorineural	VA	NoData
Hearing Loss, Sensorineural	WA	NoData
Hearing Loss, Sensorineural	WV	NoData
Hearing Loss, Sensorineural	WI	NoData
Hearing Loss, Sensorineural	WY	NoData
Paraplegia	AK	NoData
Paraplegia	DE	NoData
Paraplegia	HI	NoData
Paraplegia	MT	NoData
Paraplegia	NH	NoData
Paraplegia	RI	NoData
Paraplegia	SD	NoData
Paraplegia	VT	NoData
Paraplegia	WY	NoData
Albuminuria	AL	NoData
Albuminuria	AK	NoData
Albuminuria	AR	NoData
Albuminuria	CO	NoData
Albuminuria	CT	NoData
Albuminuria	DC	NoData
Albuminuria	DE	NoData
Albuminuria	HI	NoData
Albuminuria	ID	NoData
Albuminuria	IA	NoData
Albuminuria	KS	NoData
Albuminuria	KY	NoData
Albuminuria	LA	NoData
Albuminuria	ME	NoData
Albuminuria	MN	NoData
Albuminuria	MS	NoData
Albuminuria	MO	NoData
Albuminuria	MT	NoData
Albuminuria	NE	NoData
Albuminuria	NV	NoData
Albuminuria	NM	NoData
Albuminuria	ND	NoData
Albuminuria	OK	NoData
Albuminuria	RI	NoData
Albuminuria	SC	NoData
Albuminuria	SD	NoData
Albuminuria	UT	NoData
Albuminuria	VT	NoData
Albuminuria	WV	NoData
Albuminuria	WY	NoData
Hemiplegia	AK	NoData
Hemiplegia	VT	NoData
Hemiplegia	WY	NoData
Facial Paralysis	AL	NoData
Facial Paralysis	AK	NoData
Facial Paralysis	AR	NoData
Facial Paralysis	CO	NoData
Facial Paralysis	CT	NoData
Facial Paralysis	DC	NoData
Facial Paralysis	DE	NoData
Facial Paralysis	HI	NoData
Facial Paralysis	ID	NoData
Facial Paralysis	IN	NoData
Facial Paralysis	IA	NoData
Facial Paralysis	KS	NoData
Facial Paralysis	KY	NoData
Facial Paralysis	LA	NoData
Facial Paralysis	ME	NoData
Facial Paralysis	MD	NoData
Facial Paralysis	MN	NoData
Facial Paralysis	MS	NoData
Facial Paralysis	MO	NoData
Facial Paralysis	MT	NoData
Facial Paralysis	NE	NoData
Facial Paralysis	NV	NoData
Facial Paralysis	NH	NoData
Facial Paralysis	NM	NoData
Facial Paralysis	ND	NoData
Facial Paralysis	OK	NoData
Facial Paralysis	OR	NoData
Facial Paralysis	RI	NoData
Facial Paralysis	SC	NoData
Facial Paralysis	SD	NoData
Facial Paralysis	TN	NoData
Facial Paralysis	UT	NoData
Facial Paralysis	VT	NoData
Facial Paralysis	WA	NoData
Facial Paralysis	WV	NoData
Facial Paralysis	WI	NoData
Facial Paralysis	WY	NoData
Speech Disorders	AL	NoData
Speech Disorders	AK	NoData
Speech Disorders	CO	NoData
Speech Disorders	CT	NoData
Speech Disorders	DC	NoData
Speech Disorders	DE	NoData
Speech Disorders	HI	NoData
Speech Disorders	ID	NoData
Speech Disorders	IN	NoData
Speech Disorders	IA	NoData
Speech Disorders	KS	NoData
Speech Disorders	KY	NoData
Speech Disorders	LA	NoData
Speech Disorders	ME	NoData
Speech Disorders	MD	NoData
Speech Disorders	MS	NoData
Speech Disorders	MT	NoData
Speech Disorders	NE	NoData
Speech Disorders	NV	NoData
Speech Disorders	NH	NoData
Speech Disorders	NM	NoData
Speech Disorders	ND	NoData
Speech Disorders	OK	NoData
Speech Disorders	OR	NoData
Speech Disorders	RI	NoData
Speech Disorders	SC	NoData
Speech Disorders	SD	NoData
Speech Disorders	TN	NoData
Speech Disorders	UT	NoData
Speech Disorders	VT	NoData
Speech Disorders	WA	NoData
Speech Disorders	WV	NoData
Speech Disorders	WY	NoData
Obesity, Morbid	AL	NoData
Obesity, Morbid	AK	NoData
Obesity, Morbid	AZ	NoData
Obesity, Morbid	AR	NoData
Obesity, Morbid	CA	NoData
Obesity, Morbid	CO	NoData
Obesity, Morbid	CT	NoData
Obesity, Morbid	DC	NoData
Obesity, Morbid	DE	NoData
Obesity, Morbid	FL	NoData
Obesity, Morbid	GA	NoData
Obesity, Morbid	HI	NoData
Obesity, Morbid	ID	NoData
Obesity, Morbid	IL	NoData
Obesity, Morbid	IN	NoData
Obesity, Morbid	IA	NoData
Obesity, Morbid	KS	NoData
Obesity, Morbid	KY	NoData
Obesity, Morbid	LA	NoData
Obesity, Morbid	ME	NoData
Obesity, Morbid	MD	NoData
Obesity, Morbid	MA	NoData
Obesity, Morbid	MI	NoData
Obesity, Morbid	MN	NoData
Obesity, Morbid	MS	NoData
Obesity, Morbid	MO	NoData
Obesity, Morbid	MT	NoData
Obesity, Morbid	NE	NoData
Obesity, Morbid	NV	NoData
Obesity, Morbid	NH	NoData
Obesity, Morbid	NJ	NoData
Obesity, Morbid	NM	NoData
Obesity, Morbid	NY	NoData
Obesity, Morbid	NC	NoData
Obesity, Morbid	ND	NoData
Obesity, Morbid	OH	NoData
Obesity, Morbid	OK	NoData
Obesity, Morbid	OR	NoData
Obesity, Morbid	PA	NoData
Obesity, Morbid	RI	NoData
Obesity, Morbid	SC	NoData
Obesity, Morbid	SD	NoData
Obesity, Morbid	TN	NoData
Obesity, Morbid	TX	NoData
Obesity, Morbid	UT	NoData
Obesity, Morbid	VT	NoData
Obesity, Morbid	VA	NoData
Obesity, Morbid	WA	NoData
Obesity, Morbid	WV	NoData
Obesity, Morbid	WI	NoData
Obesity, Morbid	WY	NoData
Muscle Weakness	AK	NoData
Muscle Weakness	DC	NoData
Muscle Weakness	DE	NoData
Muscle Weakness	HI	NoData
Muscle Weakness	ID	NoData
Muscle Weakness	MT	NoData
Muscle Weakness	NH	NoData
Muscle Weakness	ND	NoData
Muscle Weakness	RI	NoData
Muscle Weakness	SD	NoData
Muscle Weakness	VT	NoData
Muscle Weakness	WY	NoData
Urinary Incontinence, Stress	AL	NoData
Urinary Incontinence, Stress	AK	NoData
Urinary Incontinence, Stress	AZ	NoData
Urinary Incontinence, Stress	AR	NoData
Urinary Incontinence, Stress	CA	NoData
Urinary Incontinence, Stress	CO	NoData
Urinary Incontinence, Stress	CT	NoData
Urinary Incontinence, Stress	DC	NoData
Urinary Incontinence, Stress	DE	NoData
Urinary Incontinence, Stress	FL	NoData
Urinary Incontinence, Stress	GA	NoData
Urinary Incontinence, Stress	HI	NoData
Urinary Incontinence, Stress	ID	NoData
Urinary Incontinence, Stress	IL	NoData
Urinary Incontinence, Stress	IN	NoData
Urinary Incontinence, Stress	IA	NoData
Urinary Incontinence, Stress	KS	NoData
Urinary Incontinence, Stress	KY	NoData
Urinary Incontinence, Stress	LA	NoData
Urinary Incontinence, Stress	ME	NoData
Urinary Incontinence, Stress	MD	NoData
Urinary Incontinence, Stress	MA	NoData
Urinary Incontinence, Stress	MI	NoData
Urinary Incontinence, Stress	MN	NoData
Urinary Incontinence, Stress	MS	NoData
Urinary Incontinence, Stress	MO	NoData
Urinary Incontinence, Stress	MT	NoData
Urinary Incontinence, Stress	NE	NoData
Urinary Incontinence, Stress	NV	NoData
Urinary Incontinence, Stress	NH	NoData
Urinary Incontinence, Stress	NJ	NoData
Urinary Incontinence, Stress	NM	NoData
Urinary Incontinence, Stress	NY	NoData
Urinary Incontinence, Stress	NC	NoData
Urinary Incontinence, Stress	ND	NoData
Urinary Incontinence, Stress	OH	NoData
Urinary Incontinence, Stress	OK	NoData
Urinary Incontinence, Stress	OR	NoData
Urinary Incontinence, Stress	PA	NoData
Urinary Incontinence, Stress	RI	NoData
Urinary Incontinence, Stress	SC	NoData
Urinary Incontinence, Stress	SD	NoData
Urinary Incontinence, Stress	TN	NoData
Urinary Incontinence, Stress	TX	NoData
Urinary Incontinence, Stress	UT	NoData
Urinary Incontinence, Stress	VT	NoData
Urinary Incontinence, Stress	VA	NoData
Urinary Incontinence, Stress	WA	NoData
Urinary Incontinence, Stress	WV	NoData
Urinary Incontinence, Stress	WI	NoData
Urinary Incontinence, Stress	WY	NoData
Abdomen, Acute	AL	NoData
Abdomen, Acute	AK	NoData
Abdomen, Acute	AZ	NoData
Abdomen, Acute	AR	NoData
Abdomen, Acute	CA	NoData
Abdomen, Acute	CO	NoData
Abdomen, Acute	CT	NoData
Abdomen, Acute	DC	NoData
Abdomen, Acute	DE	NoData
Abdomen, Acute	FL	NoData
Abdomen, Acute	GA	NoData
Abdomen, Acute	HI	NoData
Abdomen, Acute	ID	NoData
Abdomen, Acute	IL	NoData
Abdomen, Acute	IN	NoData
Abdomen, Acute	IA	NoData
Abdomen, Acute	KS	NoData
Abdomen, Acute	KY	NoData
Abdomen, Acute	LA	NoData
Abdomen, Acute	ME	NoData
Abdomen, Acute	MD	NoData
Abdomen, Acute	MA	NoData
Abdomen, Acute	MI	NoData
Abdomen, Acute	MN	NoData
Abdomen, Acute	MS	NoData
Abdomen, Acute	MO	NoData
Abdomen, Acute	MT	NoData
Abdomen, Acute	NE	NoData
Abdomen, Acute	NV	NoData
Abdomen, Acute	NH	NoData
Abdomen, Acute	NJ	NoData
Abdomen, Acute	NM	NoData
Abdomen, Acute	NY	NoData
Abdomen, Acute	NC	NoData
Abdomen, Acute	ND	NoData
Abdomen, Acute	OH	NoData
Abdomen, Acute	OK	NoData
Abdomen, Acute	OR	NoData
Abdomen, Acute	PA	NoData
Abdomen, Acute	RI	NoData
Abdomen, Acute	SC	NoData
Abdomen, Acute	SD	NoData
Abdomen, Acute	TN	NoData
Abdomen, Acute	TX	NoData
Abdomen, Acute	UT	NoData
Abdomen, Acute	VT	NoData
Abdomen, Acute	VA	NoData
Abdomen, Acute	WA	NoData
Abdomen, Acute	WV	NoData
Abdomen, Acute	WI	NoData
Abdomen, Acute	WY	NoData
Muscular Atrophy	AK	NoData
Muscular Atrophy	AZ	NoData
Muscular Atrophy	AR	NoData
Muscular Atrophy	DC	NoData
Muscular Atrophy	DE	NoData
Muscular Atrophy	HI	NoData
Muscular Atrophy	ID	NoData
Muscular Atrophy	IA	NoData
Muscular Atrophy	KS	NoData
Muscular Atrophy	KY	NoData
Muscular Atrophy	LA	NoData
Muscular Atrophy	ME	NoData
Muscular Atrophy	MS	NoData
Muscular Atrophy	MT	NoData
Muscular Atrophy	NE	NoData
Muscular Atrophy	NV	NoData
Muscular Atrophy	NH	NoData
Muscular Atrophy	NM	NoData
Muscular Atrophy	ND	NoData
Muscular Atrophy	OK	NoData
Muscular Atrophy	OR	NoData
Muscular Atrophy	RI	NoData
Muscular Atrophy	SC	NoData
Muscular Atrophy	SD	NoData
Muscular Atrophy	TN	NoData
Muscular Atrophy	UT	NoData
Muscular Atrophy	VT	NoData
Muscular Atrophy	WA	NoData
Muscular Atrophy	WV	NoData
Muscular Atrophy	WY	NoData
Angina, Unstable	AL	NoData
Angina, Unstable	AK	NoData
Angina, Unstable	AZ	NoData
Angina, Unstable	AR	NoData
Angina, Unstable	CA	NoData
Angina, Unstable	CO	NoData
Angina, Unstable	CT	NoData
Angina, Unstable	DC	NoData
Angina, Unstable	DE	NoData
Angina, Unstable	FL	NoData
Angina, Unstable	GA	NoData
Angina, Unstable	HI	NoData
Angina, Unstable	ID	NoData
Angina, Unstable	IL	NoData
Angina, Unstable	IN	NoData
Angina, Unstable	IA	NoData
Angina, Unstable	KS	NoData
Angina, Unstable	KY	NoData
Angina, Unstable	LA	NoData
Angina, Unstable	ME	NoData
Angina, Unstable	MD	NoData
Angina, Unstable	MA	NoData
Angina, Unstable	MI	NoData
Angina, Unstable	MN	NoData
Angina, Unstable	MS	NoData
Angina, Unstable	MO	NoData
Angina, Unstable	MT	NoData
Angina, Unstable	NE	NoData
Angina, Unstable	NV	NoData
Angina, Unstable	NH	NoData
Angina, Unstable	NJ	NoData
Angina, Unstable	NM	NoData
Angina, Unstable	NY	NoData
Angina, Unstable	NC	NoData
Angina, Unstable	ND	NoData
Angina, Unstable	OH	NoData
Angina, Unstable	OK	NoData
Angina, Unstable	OR	NoData
Angina, Unstable	PA	NoData
Angina, Unstable	RI	NoData
Angina, Unstable	SC	NoData
Angina, Unstable	SD	NoData
Angina, Unstable	TN	NoData
Angina, Unstable	TX	NoData
Angina, Unstable	UT	NoData
Angina, Unstable	VT	NoData
Angina, Unstable	VA	NoData
Angina, Unstable	WA	NoData
Angina, Unstable	WV	NoData
Angina, Unstable	WI	NoData
Angina, Unstable	WY	NoData
Neurologic Manifestations	AL	NoData
Neurologic Manifestations	AK	NoData
Neurologic Manifestations	AZ	NoData
Neurologic Manifestations	AR	NoData
Neurologic Manifestations	CA	NoData
Neurologic Manifestations	CO	NoData
Neurologic Manifestations	CT	NoData
Neurologic Manifestations	DC	NoData
Neurologic Manifestations	DE	NoData
Neurologic Manifestations	FL	NoData
Neurologic Manifestations	GA	NoData
Neurologic Manifestations	HI	NoData
Neurologic Manifestations	ID	NoData
Neurologic Manifestations	IL	NoData
Neurologic Manifestations	IN	NoData
Neurologic Manifestations	IA	NoData
Neurologic Manifestations	KS	NoData
Neurologic Manifestations	KY	NoData
Neurologic Manifestations	LA	NoData
Neurologic Manifestations	ME	NoData
Neurologic Manifestations	MD	NoData
Neurologic Manifestations	MA	NoData
Neurologic Manifestations	MI	NoData
Neurologic Manifestations	MN	NoData
Neurologic Manifestations	MS	NoData
Neurologic Manifestations	MO	NoData
Neurologic Manifestations	MT	NoData
Neurologic Manifestations	NE	NoData
Neurologic Manifestations	NV	NoData
Neurologic Manifestations	NH	NoData
Neurologic Manifestations	NJ	NoData
Neurologic Manifestations	NM	NoData
Neurologic Manifestations	NY	NoData
Neurologic Manifestations	NC	NoData
Neurologic Manifestations	ND	NoData
Neurologic Manifestations	OH	NoData
Neurologic Manifestations	OK	NoData
Neurologic Manifestations	OR	NoData
Neurologic Manifestations	PA	NoData
Neurologic Manifestations	RI	NoData
Neurologic Manifestations	SC	NoData
Neurologic Manifestations	SD	NoData
Neurologic Manifestations	TN	NoData
Neurologic Manifestations	TX	NoData
Neurologic Manifestations	UT	NoData
Neurologic Manifestations	VT	NoData
Neurologic Manifestations	VA	NoData
Neurologic Manifestations	WA	NoData
Neurologic Manifestations	WV	NoData
Neurologic Manifestations	WI	NoData
Neurologic Manifestations	WY	NoData
Ophthalmoplegia	AK	NoData
Ophthalmoplegia	AR	NoData
Ophthalmoplegia	DE	NoData
Ophthalmoplegia	HI	NoData
Ophthalmoplegia	ID	NoData
Ophthalmoplegia	KS	NoData
Ophthalmoplegia	KY	NoData
Ophthalmoplegia	LA	NoData
Ophthalmoplegia	ME	NoData
Ophthalmoplegia	MS	NoData
Ophthalmoplegia	MT	NoData
Ophthalmoplegia	NE	NoData
